timestamp_begin,timestamp_end,response_time,total_calls,ENDPOINT_1,ENDPOINT_2,ENDPOINT_3,ENDPOINT_4,ENDPOINT_5,ENDPOINT_6,ENDPOINT_7,ENDPOINT_8,ENDPOINT_9,ENDPOINT_10,ENDPOINT_11,ENDPOINT_12,ENDPOINT_13,ENDPOINT_14,ENDPOINT_15,ENDPOINT_16,ENDPOINT_17,ENDPOINT_18,ENDPOINT_19,ENDPOINT_20,ENDPOINT_21,ENDPOINT_22,ENDPOINT_23,cpu_app,memory_app,cpu_db,memory_db,rows_fetched,rows_returned,db_commits
1701897694,1701897754,12.476190476190476,84,2,5,0,3,3,3,4,4,4,4,4,4,4,2,4,2,3,8,7,6,3,5,0,40.5141,23.9703,32.84599333333334,64.34421166666667,115898.5883,173335.5936,128.4825
1701897754,1701897814,20.82857142857143,35,2,4,0,2,2,0,0,0,0,0,0,0,0,1,3,1,1,4,4,4,2,4,1,35.8114,23.9691,42.97716333333333,62.616704999999996,36414.4382,73835.9736,150.8696
1701897814,1701897875,11.5,90,3,5,2,4,5,5,5,5,4,4,4,4,4,2,3,2,3,6,6,6,1,5,2,48.7135,23.9786,34.478759999999994,63.884446666666655,107881.5296,163423.7583,128.1867
1701897875,1701897935,13.608695652173912,69,2,4,1,2,2,2,2,2,2,2,3,3,3,4,5,4,4,6,4,7,1,3,1,47.1705,23.9022,36.409001666666654,63.66065999999999,78999.2466,127334.22,137.2944
1701897935,1701897995,13.27027027027027,74,2,5,1,2,2,2,2,2,2,2,2,2,2,3,4,3,5,11,8,5,2,4,1,41.1692,23.8999,30.672473333333325,64.35367166666668,82479.1297,132944.6323,126.5412
1701897995,1701898055,13.725806451612904,62,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,7,7,4,1,5,2,36.8176,23.9065,35.227686666666656,63.92500166666663,90036.5146,138241.3677,132.597
1701898055,1701898116,12.133333333333333,75,3,5,2,4,4,4,4,4,3,3,3,3,3,3,2,1,1,5,5,5,1,6,1,41.2654,23.9003,37.51050666666667,63.40531166666666,93196.2788,147963.2904,140.8845
1701898116,1701898176,13.887096774193548,62,2,4,1,2,2,2,2,2,2,2,3,3,3,2,3,2,3,6,4,6,1,4,1,40.1161,23.8883,39.52779666666667,63.733443333333334,74895.3484,115284.2982,142.2289
1701898176,1701898236,15.186666666666667,75,4,5,1,2,2,2,2,2,2,2,2,2,2,5,4,4,4,8,6,7,0,6,1,47.1665,23.91,37.23489166666666,64.68505,81319.1181,143159.0052,137.9768
1701898236,1701898296,12.311688311688311,77,1,2,0,4,4,4,4,4,4,4,4,3,3,3,4,3,3,7,5,5,1,5,0,38.3349,23.9018,37.732878333333346,63.869495,92745.6417,145468.921,137.2182
1701898296,1701898357,15.7,50,2,5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,7,6,5,1,3,1,38.069,23.9022,39.19987833333333,63.58387999999996,62961.5294,96926.0491,140.9023
1701898357,1701898417,12.207317073170731,82,2,6,1,3,3,2,2,2,2,2,2,2,2,4,6,4,5,12,9,5,2,3,1,40.4848,23.9078,27.93562166666667,64.88542666666667,82495.8366,141508.3619,121.9904
1701898417,1701898477,13.724137931034482,58,3,8,2,1,2,1,1,1,1,1,1,1,1,2,4,2,1,7,7,3,2,4,2,37.6616,23.911,34.69093833333333,64.928655,68336.9982,110451.8218,137.8925
1701898477,1701898537,11.833333333333334,90,5,9,3,3,4,4,4,4,4,4,4,4,4,1,2,2,2,5,6,5,1,7,3,54.6295,23.9191,33.50693833333334,63.63310499999999,113347.7457,168059.6855,128.1222
1701898537,1701898597,12.571428571428571,63,1,2,0,5,5,5,5,4,3,2,2,2,1,3,2,2,2,4,3,5,0,5,0,36.5552,23.9167,46.325169999999986,62.49950333333336,64902.2463,124614.262,153.9273
1701898597,1701898657,12.474576271186441,59,1,2,0,0,1,1,1,2,3,3,3,4,4,2,4,3,3,8,6,6,1,1,0,43.49,23.9237,40.135455,63.913435000000014,87571.2737,122572.5667,142.434
1701898657,1701898717,14.26388888888889,72,2,5,1,1,1,1,1,1,1,1,1,1,1,5,6,5,5,12,9,6,2,3,1,42.5227,24.1722,27.947345000000002,64.61778666666667,74467.3443,128993.7689,124.4355
1701898717,1701898777,12.973684210526315,76,2,8,1,2,2,2,2,2,2,2,2,2,2,1,6,1,1,12,10,3,5,4,2,45.8536,24.3043,30.14018,63.151879999999984,92349.1989,138051.8305,159.4867
1701898777,1701898837,13.412698412698413,63,4,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,5,4,0,4,3,52.9718,24.3853,42.276566666666675,63.35936333333335,78886.1551,128016.494,210.9577
1701898837,1701898897,14.928571428571429,56,5,5,0,2,2,2,2,2,2,2,2,2,2,1,2,1,2,5,4,4,1,6,0,58.941,24.4526,49.69933333333332,64.33416166666667,70867.6461,115750.2037,226.0781
1701898897,1701898957,12.0,94,0,1,0,6,6,6,6,6,6,6,6,5,5,3,3,3,3,6,4,7,1,5,0,59.3746,24.5103,44.43316833333334,64.22700333333333,118474.7646,184157.9588,215.8562
1701898957,1701899017,20.675,40,3,3,1,0,0,0,0,0,0,0,1,1,2,4,2,1,1,5,6,6,1,2,1,51.3944,24.3573,47.109711666666655,64.04501499999999,49176.307,85538.3886,200.3235
1701899017,1701899078,11.260416666666666,96,4,3,1,4,4,4,4,4,4,4,4,4,4,5,5,5,6,9,7,6,0,5,0,55.3747,24.321,46.18812666666667,66.83675666666669,112387.7371,183873.2499,142.6948
1701899078,1701899138,14.962264150943396,53,2,5,0,2,2,2,1,1,1,1,1,1,1,2,5,1,1,7,6,5,3,3,0,35.624,24.3291,42.89165833333332,64.493015,60999.4821,100757.761,147.3546
1701899138,1701899198,14.371428571428572,70,3,6,3,1,1,1,1,1,2,2,2,2,2,3,3,3,4,10,8,5,0,4,3,43.7548,24.3496,31.50875833333334,64.59380999999999,88712.6238,139700.6445,122.3127
1701899198,1701899258,11.792207792207792,77,1,5,0,4,4,4,4,3,3,3,3,3,2,2,5,2,3,7,6,4,3,5,1,38.4034,24.3577,34.20792333333332,64.11124333333333,88738.9114,139909.2723,136.5858
1701899258,1701899319,15.36,50,3,5,2,2,1,1,1,1,2,2,2,2,2,1,0,0,1,5,5,5,1,4,2,37.3883,24.3702,41.85352833333334,64.15043000000001,74275.9308,109311.9901,143.1581
1701899319,1701899379,12.686046511627907,86,3,3,1,4,4,3,3,3,3,3,3,3,3,4,5,4,5,10,6,7,1,4,1,44.3228,24.3667,34.01918000000001,64.45473333333335,93636.3054,163287.6457,135.6375
1701899379,1701899439,11.966666666666667,60,1,5,0,2,2,2,2,3,2,1,1,1,1,3,6,3,3,7,5,4,4,2,0,37.3317,24.2823,37.33321833333333,64.20976833333333,64000.8354,106408.7159,135.6038
1701899439,1701899499,15.526315789473685,57,6,8,2,1,0,0,0,1,1,1,1,2,2,1,2,1,3,7,6,3,1,6,2,44.6689,24.2914,34.76026333333334,64.579155,92264.3873,137925.9506,128.7436
1701899499,1701899560,11.092783505154639,97,2,3,0,7,7,7,6,6,6,6,6,5,4,2,3,2,2,5,4,6,1,7,0,36.9906,24.2911,42.51500000000001,63.750788333333354,100302.5365,165239.1051,143.2964
1701899560,1701899620,20.54054054054054,37,2,3,1,1,1,0,0,0,1,1,1,1,1,2,2,2,2,4,2,7,0,2,1,41.4098,24.2986,45.78458333333332,64.07390833333335,65759.0924,103414.5846,144.5879
1701899620,1701899680,12.03370786516854,89,3,3,0,2,3,3,3,3,4,4,4,4,4,5,6,5,5,10,7,8,1,2,0,43.2698,24.2819,31.53143833333333,65.14701333333332,92173.1387,154793.9748,136.3529
1701899680,1701899740,14.068965517241379,58,4,7,1,2,2,2,2,2,1,1,1,0,1,2,2,2,2,6,7,4,1,5,1,38.939,24.2854,37.247318333333325,65.15793333333332,74602.7359,125310.2724,138.5521
1701899740,1701899800,12.135802469135802,81,1,3,1,3,3,3,3,3,4,4,5,5,5,2,5,2,2,8,5,7,3,3,1,41.578,24.2837,36.792691666666684,65.11563333333332,104948.2761,150895.4074,134.0545
1701899800,1701899860,15.471698113207546,53,4,5,1,2,1,0,0,0,0,0,0,0,0,4,5,4,4,7,6,5,1,3,1,39.5904,24.2846,36.170964999999995,63.997846666666675,47999.1079,99864.8026,143.1965
1701899860,1701899920,11.12987012987013,77,4,5,0,3,3,3,3,4,4,4,4,4,4,0,2,1,3,9,8,4,1,4,0,44.2947,24.2862,34.98160333333335,65.13435,112662.6403,161928.5476,129.6237
1701899920,1701899980,13.356164383561644,73,1,3,0,3,3,3,3,3,3,3,3,3,3,4,5,3,3,8,4,7,2,3,0,41.3908,24.3058,38.466001666666656,63.908338333333326,76741.1211,133796.65,141.4568
1701899980,1701900040,15.3,50,3,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,9,6,4,1,3,0,46.7145,24.3557,37.534775,63.215116666666674,69839.3183,110079.5782,150.3914
1701900040,1701900100,13.761904761904763,84,5,6,1,4,4,4,3,3,3,3,3,3,3,2,3,2,3,8,6,5,1,8,1,57.9508,24.3727,35.896845,63.156138333333324,108492.5105,173366.8944,121.8215
1701900100,1701900160,12.926470588235293,68,1,2,0,4,4,4,4,4,5,5,5,5,4,2,1,0,0,2,2,7,1,5,1,34.7518,24.3901,46.09138666666665,63.04713333333332,83592.8164,127179.6192,157.8278
1701900160,1701900220,12.982758620689655,58,1,1,1,2,2,1,1,1,1,1,1,1,1,6,5,5,6,9,4,5,0,2,1,44.9437,24.3335,36.72175999999999,64.74519499999998,60215.0816,118881.1933,141.6339
1701900220,1701900281,12.304347826086957,69,3,8,0,0,0,0,0,1,1,1,1,1,1,2,6,3,3,17,13,2,4,2,0,41.9248,24.47,24.69335166666667,64.788675,92151.3457,133414.8613,114.4107
1701900281,1701900341,13.610169491525424,59,3,7,2,4,3,2,1,1,1,1,1,0,0,1,3,1,1,10,7,1,2,5,2,38.7364,24.3478,31.52647,62.827461666666636,64720.1199,108675.4458,129.7
1701900341,1701900401,11.453333333333333,75,3,7,2,3,4,4,3,3,4,4,4,5,5,0,1,0,0,5,5,5,1,4,3,38.0596,24.3533,37.99634666666667,63.64574666666666,118208.8421,163914.1043,129.3914
1701900401,1701900461,13.88888888888889,63,2,2,2,3,2,2,2,2,1,1,1,1,1,5,6,5,5,6,2,6,1,3,2,40.7486,24.3635,38.49275166666667,63.52374833333334,44049.5399,97786.3693,143.4537
1701900461,1701900522,10.555555555555555,72,3,4,1,4,3,2,2,4,4,4,4,4,3,1,2,1,1,9,8,4,2,2,0,50.5978,24.3624,35.80528500000001,64.55613833333332,101466.8088,144936.3229,132.9159
1701900522,1701900582,12.347222222222221,72,3,5,2,2,3,3,3,3,2,2,2,2,2,3,5,3,3,7,5,6,2,2,2,42.9647,24.3828,35.76206166666667,63.66627000000001,87952.6458,140608.9691,132.0456
1701900582,1701900642,14.19672131147541,61,3,6,1,2,1,1,1,1,2,1,1,1,1,3,3,3,3,9,7,4,2,4,1,45.4565,24.4262,35.386523333333336,63.77334333333334,60890.6568,110662.2445,143.3444
1701900642,1701900702,12.106060606060606,66,2,5,0,1,1,2,3,3,3,3,3,4,4,1,3,1,1,8,7,5,3,2,1,38.846,24.4345,34.70120999999999,64.01490500000001,107924.2137,149884.7018,132.098
1701900702,1701900762,13.848484848484848,66,2,6,3,3,2,2,2,1,1,1,1,1,1,4,4,3,3,7,5,5,2,4,3,40.1119,24.4326,35.24999666666667,63.512003333333354,65004.7924,119049.2448,136.9293
1701900762,1701900822,11.271428571428572,70,3,5,2,2,2,2,2,2,3,3,3,3,3,2,4,2,2,8,7,4,2,3,1,38.8105,24.3846,36.82807166666667,63.58497666666667,94382.0318,140067.4789,135.3123
1701900822,1701900882,12.214285714285714,70,2,5,0,2,2,3,3,3,2,2,2,2,2,3,5,3,4,8,6,5,2,3,1,39.641,24.3899,33.688253333333336,63.123231666666676,74364.0656,122716.3784,133.9302
1701900882,1701900942,14.138461538461538,65,4,7,2,1,1,1,1,1,1,1,2,2,2,2,3,2,3,9,8,4,2,4,2,43.5874,24.3998,32.61475333333335,64.67277166666662,94313.263,141687.6347,126.715
1701900942,1701901002,11.604938271604938,81,1,3,1,5,5,5,4,4,4,4,4,3,3,2,3,2,2,8,6,5,2,4,1,38.0588,24.3049,35.663551666666656,63.66987000000001,88085.4428,143215.8669,137.2653
1701901002,1701901062,14.833333333333334,48,3,5,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,6,6,5,1,2,2,37.4567,24.3024,37.81495166666666,63.38884333333333,67812.7124,104630.4875,140.8972
1701901062,1701901122,11.459770114942529,87,3,4,2,3,3,3,3,4,4,4,4,4,4,4,5,4,4,7,4,7,2,3,2,44.0978,24.2977,32.186780000000006,63.67038166666666,101797.3403,161718.7186,129.7154
1701901122,1701901182,15.098039215686274,51,2,6,0,2,2,1,1,1,1,1,1,1,1,1,4,1,1,6,6,5,3,3,1,37.454,24.3116,37.591494999999995,63.494640000000004,78206.6332,119133.1344,134.7698
1701901182,1701901242,12.956521739130435,69,3,5,4,2,2,2,2,3,3,2,2,2,2,4,4,3,3,4,4,6,0,3,4,47.617,24.3571,32.014648333333334,63.13216666666667,70152.9018,120286.9196,143.6092
1701901242,1701901302,17.289473684210527,38,2,4,0,2,2,2,1,1,0,0,0,1,1,1,1,1,1,5,5,3,1,4,0,41.6115,24.374,39.40531999999999,63.60550166666669,70943.1648,116075.0668,137.0922
1701901302,1701901362,12.539473684210526,76,4,4,2,2,2,2,2,3,4,4,4,4,4,2,3,2,2,7,6,6,1,4,2,43.3385,24.3683,36.40821833333334,64.189825,108872.8446,160319.8765,129.2844
1701901362,1701901422,12.242857142857142,70,1,2,0,4,4,4,4,2,2,2,2,2,2,4,6,4,4,7,4,6,2,2,0,44.6219,24.3098,36.21581166666668,64.547395,71224.304,128774.5927,138.7116
1701901422,1701901482,15.24,50,4,4,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,7,6,4,0,4,1,40.2954,24.325,37.29059666666665,63.712486666666656,82898.1624,123983.0142,140.1823
1701901482,1701901542,11.191011235955056,89,2,5,2,4,4,4,4,4,4,4,4,4,4,2,4,2,3,8,7,6,3,3,2,46.2773,24.3103,31.15939333333334,64.44534833333333,101730.8789,153847.0042,127.3891
1701901542,1701901602,13.116666666666667,60,2,6,1,2,2,2,2,2,0,0,0,0,0,4,6,4,2,8,7,4,2,3,1,36.3668,24.3169,34.618903333333336,63.46371499999999,53793.7833,103377.0021,137.47
1701901602,1701901662,12.758620689655173,58,4,8,2,1,1,1,1,1,1,1,3,3,2,0,1,1,1,7,8,2,2,5,2,44.1264,24.3449,37.56384500000001,64.33608666666666,94326.3405,133787.3817,131.5509
1701901662,1701901722,11.89090909090909,55,2,2,1,3,3,3,3,3,2,2,2,2,2,2,4,2,0,3,2,4,2,5,1,43.4493,24.3471,49.74333333333335,63.58167,73673.3683,122286.4617,148.4763
